pl_name,hostname,pl_rade,pl_masse,pl_dens,pl_orbsmax,pl_orbper,st_mass,st_teff,st_rad,st_lum,pl_orbeccen,sy_dist,glon,glat,planet_type,hz_start_con,hz_end_con,hz_start_opt,hz_end_opt,in_hz,hz_dist,X_gal,Y_gal,Z_gal,pl_seff
WASP-148 b,WASP-148,8.47398941,91.21675281,0.831,0.08215,8.803809,0.954,5555.0,0.912,-0.13906,0.208,246.353,69.45427,38.65518,Gas-giant,0.6453287430029889,1.5409626059802144,0.8427265839432295,1.4817762292991907,Too_hot,0.7605765839432295,67.51733012667404,180.1448552493583,153.87995928240122,107.57834641353193
WASP-149 b,WASP-149,15.24421375,314.96795134,0.49,0.024,1.332813,1.05,5750.0,1.08,0.05780753605030524,0.0,211.73,230.82474,14.44711,Gas-giant,0.8031441405016246,1.9005420021416732,1.0444324290746008,1.8275512546217474,Too_hot,1.0204324290746007,-129.519349334778,-158.9464893310221,52.82371226295074,1983.2846592990597
WASP-15 b,WASP-15,15.80469,171.6282,0.23971624383834295,0.04993706023554711,3.7521,1.18,6300.0,1.48,0.4901742749221254,0.0,282.091,318.43652,28.76954,Gas-giant,1.2929196396363523,2.9881479002750857,1.6592164854178397,2.8734134671950327,Too_hot,1.6092794251822926,185.01296590596013,-164.05143388303287,135.76693915899014,1239.733482447578
WASP-150 b,WASP-150,11.99363,2688.8418,8.54,0.0694,5.644207,1.394,6218.0,1.651,0.562385663672163,0.3775,527.995,80.49322,32.34312,Mega-Earth,1.4093929522571216,3.268095676016505,1.8123994430419759,3.142608326937215,Too_hot,1.742999443041976,73.67675604629734,439.9551084910103,282.4711634063869,757.9956665123418
WASP-153 b,WASP-153,17.37395,123.9537,0.15,0.048,3.332609,1.336,5914.0,1.73,0.5159061333358701,0.009,610.176,68.68938,19.63191,Gas-giant,1.352007489712757,3.1758562906569416,1.7515531703525908,3.053895618973539,Too_hot,1.7035531703525908,208.86218298507373,535.4105455630418,205.00460286197392,1423.7169599730612
WASP-154 b,WASP-154,10.76062147,198.96058278,0.88,0.044,3.811678,0.8,4774.0,0.823,-0.5013820245746335,0.0,215.501,47.67047,-43.56086,Gas-giant,0.43830709770062654,1.0866878654688688,0.5791360895048658,1.044932800269551,Too_hot,0.5351360895048658,105.1579872459169,115.44753010929958,-148.50705879199802,162.82182657404604
WASP-155 b,WASP-155,13.45077684,276.8285425,0.62,0.043,3.110413,1.09,5660.0,1.24,0.1503977413954397,0.0,399.63,99.96388,-25.34735,Gas-giant,0.8967422158250162,2.130835354124026,1.1684614084274323,2.0489967682556296,Too_hot,1.1254614084274324,-62.49006608004426,355.7099220585329,-171.08354652164576,764.646720530333
WASP-156 b,WASP-156,6.02802815,41.8,1.05,0.0458,3.8361623,0.8712,4987.0,0.8268,-0.41794,0.0,122.066,159.09073,-54.7599,Gas-giant,0.4787032725402907,1.1746988704102332,0.6310847056406872,1.1295672259114904,Too_hot,0.5852847056406872,-65.79436488893091,25.136622839911386,-99.6963394366426,182.10800806445872
WASP-158 b,WASP-158,11.99363,886.7457,3.1,0.0517,3.656333,1.38,6350.0,1.39,0.4494131479939767,0.0,524.993,94.35425,-71.88689,Mega-Earth,1.2313371580245802,2.840232087275849,1.578208387436642,2.731179117150604,Too_hot,1.5265083874366419,-12.391912568449317,162.74603265899628,-498.9767724109539,1053.0089483983143
WASP-159 b,WASP-159,15.46842,174.8065,0.28,0.0538,3.840401,1.41,6120.0,2.11,0.7478592454955139,0.0,715.383,242.17426,-42.91487,Gas-giant,1.7515252882542491,4.07793102619772,2.2578464121977566,3.921341843071794,Too_hot,2.2040464121977568,-244.5585570296767,-463.3419083265218,-487.1121276060569,1933.2797151999282
WASP-16 b,WASP-16,13.67498,394.1092,0.8497736012098775,0.050628199617548775,3.1186,1.78,5700.0,1.14,0.08959777168079455,0.0,194.134,329.23463,38.09725,Gas-giant,0.834767592943327,1.9799096412995425,1.0867614178966598,1.90386903197413,Too_hot,1.036133218279111,131.2762240988363,-78.14883418993205,119.78030997249344,479.5267115674462
WASP-160 B b,WASP-160 B,12.21781,88.35674,0.284,0.0452,3.7684952,0.87,5298.0,0.868,-0.2742240874842835,0.0,288.326,232.67282,-24.70211,Gas-giant,0.5580492399289276,1.3489610413652855,0.7322958501490165,1.2971426542672695,Too_hot,0.6870958501490165,-158.83269695188966,-208.2926637691654,-120.49158839908536,260.31490944947296
WASP-162 b,WASP-162,11.209,1652.716,6.9,0.0871,9.62468,0.95,5300.0,1.11,-0.05996191770564518,0.434,310.841,272.1532,39.26999,Mega-Earth,0.7141166150805945,1.726053417504409,0.9370618177242455,1.6597496392226425,Too_hot,0.8499618177242455,9.041389586951226,-240.47444286157076,196.75472773418716,114.81583069184609
WASP-164 b,WASP-164,12.643752,676.9779,1.96,0.02818,1.7771255,0.946,5806.0,0.932,-0.05337140299153383,0.0,327.506,324.8363,-51.65503,Neptune-like,0.7050556373635306,1.6641879684393546,0.9157131710971045,1.6002760542543988,Too_hot,0.8875331710971045,166.1041348977526,-117.01604438773808,-256.8595759587641,1113.644610064231
WASP-165 b,WASP-165,14.12334,209.13214,0.44,0.04823,3.465509,1.248,5599.0,1.75,0.4308066136704079,0.0,602.236,65.21072,-72.66598,Gas-giant,1.2414883976977353,2.9584073725633275,1.619767564193519,2.844781148036451,Too_hot,1.571537564193519,75.23232656218832,162.89770876565905,-574.8848869251467,1159.2366143701684
WASP-166 b,WASP-166,7.06167,32.10083,0.54,0.0641,5.44354,1.19,6050.0,1.22,0.2520298062772557,0.0,114.173,253.96174,23.13623,Gas-giant,0.9924174003535482,2.3174278716130217,1.2814992134842094,2.2284380345061345,Too_hot,1.2173992134842093,-29.006671963498146,-100.90393547626977,44.86070347200096,434.8242406835908
WASP-168 b,WASP-168,16.8135,133.4886,0.16,0.0519,4.153658,1.08,6000.0,1.12,0.16332969319282153,0.0,303.941,255.07786,-23.41484,Gas-giant,0.8978484142979267,2.1011150607872926,1.1607913306598854,2.020430024534185,Too_hot,1.1088913306598853,-71.82156449396706,-269.5061374097054,-120.78177119557367,540.7480692969401
WASP-169 b,WASP-169,14.616536,178.30263,0.33,0.0681,5.6114118,1.337,6110.0,2.011,0.7032776284815848,0.0,627.066,236.34107,14.94722,Gas-giant,1.6645438528394338,3.877048588188263,2.1462499294127584,3.728172528765798,Too_hot,2.0781499294127586,-335.7902755961496,-504.2789768587885,161.73859362970666,1088.8884837229896
WASP-17 b,WASP-17,20.96083,247.9074,0.1484331230850461,0.06201328208518781,3.73543,2.28,6550.0,1.49,0.563626383109564,0.0,405.908,345.95969,18.66769,Gas-giant,1.3942394330590757,3.191972249982923,1.7781012139522707,3.069422522076115,Too_hot,1.716087931867083,373.0651276309853,-93.29441534979891,129.92254259448555,952.0438428703295
WASP-171 b,WASP-171,10.98482,344.52772,1.5,0.0504,3.8186244,1.171,5965.0,1.637,0.48282779716720936,0.0,757.84,287.37115,16.22854,Neptune-like,1.2988412758611898,3.044137753655163,1.6806331426942722,2.9272379342281982,Too_hot,1.6302331426942722,217.24545616599272,-694.4563061537972,211.79309766480435,1196.6488403382639
WASP-172 b,WASP-172,17.59813,149.3801,0.16,0.0694,5.477433,1.49,6900.0,1.91,0.8697517437623602,0.0,538.11,307.55664,15.3979,Gas-giant,1.960848276862418,4.437783029162643,2.479869484939846,4.267421150204547,Too_hot,2.410469484939846,316.2288734935893,-411.2750323695618,142.87938766103176,1538.2708236018555
WASP-173 A b,WASP-173 A,13.4508,1172.7927,2.84,0.0248,1.38665318,1.05,5800.0,1.11,0.09664657814294794,0.0,232.98,3.29979,-72.33626,Icy-Solid,0.8381800920723363,1.978947058705077,1.088762016526331,1.902946850611902,Too_hot,1.063962016526331,70.57593792141277,4.0691234421823355,-221.99585496338702,2031.1557027587767
WASP-174 b,WASP-174,16.10730527,104.88337431,0.135,0.05503,4.2337005,1.24,6399.0,1.347,0.43616,0.0,410.149,305.29688,21.43298,Gas-giant,1.210493787258813,2.78687667050063,1.5495894810542996,2.679874220476043,Too_hot,1.4945594810542997,220.60064024863226,-311.6014345944935,149.8736323759022,901.4901262291442
WASP-175 b,WASP-175,13.540472,314.6517,0.74,0.04403,3.0652907,1.212,6229.0,1.204,0.29121494365805917,0.0,539.36,279.08815,23.78659,Gas-giant,1.0310118210903279,2.3896371255528774,1.3254589873624798,2.2978809500345503,Too_hot,1.2814289873624798,77.95710558114338,-487.34787388996574,217.54068379119462,1008.5967693690762
WASP-176 b,WASP-176,16.869545,271.74465,0.31,0.0535,3.899052,1.345,5941.0,1.925,0.6165883235136707,0.0,568.42,56.66204,-22.17916,Gas-giant,1.5165326346941121,3.558088090722492,1.9634400097691667,3.4214503566814956,Too_hot,1.9099400097691666,289.27584837245587,439.74521092453995,-214.58082257584866,1445.0429631627837
WASP-178 b,WASP-178,20.28829,527.5978,0.37,0.0558,3.3448285,2.07,9360.0,1.67,1.2828249835654713,0.0,427.678,328.19379,13.31509,Gas-giant,3.2754576755649745,7.685367102634672,4.263229586274767,7.390377825797285,Too_hot,4.207429586274768,353.6856461154894,-219.34746624741717,98.49682465291438,6159.657801425852
WASP-18 b,WASP-18,13.89913607,3241.8497514,6.6,0.02024,0.94145223,1.294,6432.0,1.319,0.42813,0.0051,123.483,279.70959,-69.32147,Mega-Earth,1.1979063115893616,2.754439807087752,1.5322096955369233,2.648684014869639,Too_hot,1.5119696955369233,7.354147517565539,-42.98021802521061,-115.52778307314327,6541.976559342629
WASP-180 A b,WASP-180 A,13.89916,286.047,0.61,0.048,3.409264,1.3,6600.0,1.19,0.38155831127041995,0.0,253.985,224.44468,17.22912,Gas-giant,1.128621333698784,2.579281930583529,1.4375784077165819,2.480256927274825,Too_hot,1.3895784077165818,-173.19021082357665,-169.8651583556288,75.2287117841468,1044.9026642347453
WASP-182 b,WASP-182,9.52765,47.03884,0.318,0.0451,3.3769848,1.076,5638.0,1.34,0.21099852918983317,0.0,327.602,359.58581,-38.58794,Gas-giant,0.9623968235051442,2.2891798602598477,1.2546020663266064,2.201258868251785,Too_hot,1.2095020663266065,256.0639934317868,-1.8511135351339414,-204.33030869267992,799.1815431437461
WASP-184 b,WASP-184,14.90797,181.1631,0.32,0.0627,5.1817,1.23,6000.0,1.65,0.4998615362802707,0.0,663.231,319.59136,30.359,Gas-giant,1.322723110349624,3.095392723481279,1.7100943710614378,2.9765263754298252,Too_hot,1.6473943710614378,435.7616376070026,-370.9755442702697,335.2078461260126,804.1303514338284
WASP-185 b,WASP-185,14.01125,311.4734,0.66,0.0904,9.38755,1.12,5900.0,1.5,0.38787921099782313,0.24,279.35,328.94467,39.0081,Gas-giant,1.1673711214332092,2.743846984194028,1.512852928328147,2.638475894993768,Too_hot,1.422452928328147,185.95800005356264,-111.97939254621285,175.8313406678695,298.9113114879246
WASP-186 b,WASP-186,12.44199,1341.2426,3.821,0.06,5.026799,1.22,6361.0,1.47,0.5010248981203654,0.33,278.514,130.48557,-40.89459,Mega-Earth,1.3061862884553739,3.011592463721889,1.673681210234131,2.8959604393457488,Too_hot,1.613681210234131,-136.68991649202326,160.12497250741484,-182.33460479268146,880.4858832456438
WASP-187 b,WASP-187,18.38276,254.264,0.224,0.0653,5.147878,1.54,6150.0,2.83,1.011361980468131,0.0,371.414,128.14176,-37.00328,Gas-giant,2.3695205295618,5.509845837593478,3.0522238791218412,5.298274830771887,Too_hot,2.986923879121841,-183.19008123585508,233.280610081686,-223.5395054407994,2407.3299439959046
WASP-188 b,WASP-188,14.81827249,458.6263913,0.78,0.072,5.748916,1.5,6850.0,1.83,0.8199531117484452,0.0,675.281,65.1639,18.83013,Gas-giant,1.8543908236243143,4.203179638437306,2.3479261513299905,4.0418216355531715,Too_hot,2.2759261513299904,268.45399899879294,580.0276257416424,217.95603400472584,1274.348226515685
WASP-189 b,WASP-189,18.14733975,632.47852993,0.621987,0.05053,2.724033,2.03,8000.0,2.36,1.310472600225871,0.0,99.731,354.49102,46.27816,Gas-giant,3.1994415787752333,7.111439137404021,3.9817268123928202,6.838497660651265,Too_hot,3.93119681239282,68.61149689191367,-6.617389115930127,72.07596698303318,8005.233493109648
WASP-19 b,WASP-19,15.86070769,366.77398168,0.506,0.01652,0.78883852,0.965,5616.0,1.006,-0.04335,0.0126,268.325,273.40535,6.77589,Gas-giant,0.7187304544348367,1.7113413971069575,0.937391008706868,1.6456128872521012,Too_hot,0.920871008706868,15.827067615445577,-265.98033948713413,31.65862539664285,3316.117526899579
WASP-190 b,WASP-190,12.89035,317.83,0.8182151585116556,0.0663,5.367753,1.35,6400.0,1.6,0.5852485075652822,0.0,542.251,319.18229,-75.89807,Gas-giant,1.437112765095263,3.3084869169845375,1.8396451694383378,3.1814572270712445,Too_hot,1.7733451694383378,99.98613461383235,-86.35966302199758,-525.9096200762177,875.4300512826069
WASP-192 b,WASP-192,13.78707,731.009,1.62,0.0408,2.8786765,1.09,5910.0,1.32,0.279786432254605,0.0,508.885,327.7775,18.11147,Neptune-like,1.030359396034613,2.420735337709277,1.334977760638357,2.327773003175927,Too_hot,1.294177760638357,409.17830607549405,-257.89779224212396,158.19540391183156,1144.1055861603563
WASP-193 b,WASP-193,14.78464554,35.59678158,0.06,0.0668,6.2463475,1.018,6080.0,1.213,0.26007,0.081,362.087,275.36894,26.7008,Gas-giant,1.0004649211497911,2.3332353387845526,1.2909432919409687,2.2436395864245635,Too_hot,1.2241432919409687,30.267188533025926,-322.0567519100091,162.69708484321754,407.8655974070161
WASP-194 b,WASP-194,15.47960235,373.13054982,0.55,0.047,3.183387,1.29,6405.0,1.409,0.47618716885941714,0.0,476.831,88.59862,15.76233,Gas-giant,1.2673027743799277,2.916997139298223,1.6220686141950855,2.8049989391895607,Too_hot,1.5750686141950856,11.222991484354484,458.763372039234,129.52997914897338,1355.1627421843614
WASP-195 b,WASP-195,10.31226224,33.05415433,0.16,0.063,5.051928,1.3,6300.0,1.578,0.5458648418790137,0.0,484.852,77.1181,42.85485,Gas-giant,1.3785318860447056,3.1860117477257335,1.7690835229657778,3.0636800346174065,Too_hot,1.7060835229657778,79.24142086030794,346.48916163555697,329.7688887586705,885.4901671601859
WASP-197 b,WASP-197,14.44837612,403.32424848,0.74,0.065,5.167228,1.36,6050.0,2.112,0.7286979726513086,0.0,483.675,203.20137,61.51905,Gas-giant,1.7180209422513886,4.011809561349756,2.2184642121956153,3.857755023669637,Too_hot,2.1534642121956153,-211.9949446165297,-90.86714956524239,425.13857765665347,1267.2761435642099
WASP-20 b,WASP-20,16.388,98.841,0.132,0.06,4.8996284,1.2,5940.0,1.392,0.3347128967917446,0.0,211.877,55.91524,-82.35676,Gas-giant,1.0963049536766118,2.5722631551513127,1.419409137747084,2.473483038007473,Too_hot,1.359409137747084,15.792921215489814,23.339417080683344,-209.99456749834087,600.358129771938
WASP-22 b,WASP-22,13.78707,212.9461,0.4480438398149612,0.05149922235802089,3.53269,1.46,6000.0,1.24,0.25173701817692834,0.02,317.652,216.7964,-53.92335,Gas-giant,0.9940464586869902,2.326234531585931,1.2851618303734444,2.23690467001999,Too_hot,1.2336626080154236,-149.78767698969497,-112.04082110383969,-256.7358551749408,673.1869303754936
WASP-23 b,WASP-23,10.783,280.95,1.2355973909069737,0.0376,2.9444256,0.78,5150.0,0.765,-0.43315956721011695,0.062,207.49,251.92684,-19.22886,Gas-giant,0.4674481106724259,1.1380564701857545,0.6148702309551691,1.0943363627541323,Too_hot,0.5772702309551692,-60.77870141494228,-186.24807563014915,-68.33523160405286,260.8943914105735
WASP-24 b,WASP-24,15.46842,394.1092,0.587145136894938,0.03887630309714573,2.34121,1.43,6075.0,1.42,0.39105046416539585,0.0,322.114,1.86251,48.82969,Gas-giant,1.1635294645332337,2.71410275290961,1.5015365606260438,2.609881559494417,Too_hot,1.462660257528898,211.93545293569923,6.891799019249334,242.47328902627248,1628.0980094529486
WASP-26 b,WASP-26,13.56289,270.1555,0.5970680842043837,0.03658991087103492,2.7566,0.86,6034.0,1.22,0.24742953102325863,0.0,252.759,88.35289,-75.8715,Gas-giant,0.9877986968466829,2.3082252942617707,1.276032335275473,2.219588255735318,Too_hot,1.239442424404438,1.773413291269894,61.672325976861615,-245.11322137922724,1320.4039894572204
WASP-29 b,WASP-29,8.63093,73.1009,0.6269266081889486,0.044617156241252405,3.92273,0.77,4800.0,0.79,-0.5274922215988845,0.03,87.5953,343.32023,-72.18128,Gas-giant,0.424925692361445,1.0521954610887736,0.5613238022209925,1.0117663076326022,Too_hot,0.5167066459797401,25.67688192850665,-7.693552788212597,-83.39330645809959,149.10905090968956
WASP-3 b,WASP-3,15.91678,772.3269,1.056093288366185,0.03459943327201395,1.84683,1.62,6400.0,1.44,0.49373352644393187,0.0,231.161,64.17496,18.61112,Gas-giant,1.2934014885857366,2.977638225286083,1.6556806524945038,2.8633115043641197,Too_hot,1.62108121922249,95.43347542507394,197.19364723223075,73.77347206511534,2603.727655427656
WASP-31 b,WASP-31,17.363,151.916,0.172,0.04659,3.4059096,1.163,6302.0,1.252,0.3454108994186288,0.0,383.829,274.22551,38.5392,Gas-giant,1.0943521617924632,2.5290255604880714,1.4043225361732896,2.431919892598013,Too_hot,1.3577325361732897,22.121184991745935,-299.4080829177367,239.14463050440136,1020.5293010329353
WASP-32 b,WASP-32,10.76064,835.8929,3.6991597892475485,0.03416856950262972,2.71866,0.72,6140.0,0.95,0.06040934146025015,0.0,275.994,104.68518,-60.40423,Mega-Earth,0.7931457166691354,1.8450703394746686,1.0219188017274357,1.7742217265663296,Too_hot,0.987750232224806,-34.55494972409714,131.854573303385,-239.98544744327185,984.3640566018372
WASP-34 b,WASP-34,11.209,177.9848,0.6968656683527922,0.05119215501826692,4.31768,0.96,5700.0,0.91,-0.10612914634996336,0.04,132.096,272.91855,32.53156,Gas-giant,0.6663495698056383,1.5804541873531437,0.8675025353385618,1.5197551044705775,Too_hot,0.8163103803202949,5.670522050639104,-111.22506995429181,71.03648505758227,298.857410485227
WASP-35 b,WASP-35,14.5717,225.6593,0.40215116760719344,0.042849449822846046,3.16158,1.05,5990.0,1.08,0.12884344684902876,0.0,202.218,206.01638,-26.62048,Gas-giant,0.8632413606826279,2.021005325212846,1.116318591702296,1.9433962631932855,Too_hot,1.07346914187945,-162.46285745725905,-79.29593235773491,-90.60957224454742,732.7451402047508
WASP-37 b,WASP-37,13.002,572.07,1.53,0.0446,3.577469,0.925,5800.0,1.003,-0.021,0.0,392.791,354.77416,51.82305,Neptune-like,0.7320050082895978,1.7282671967673846,0.9508448798423328,1.6618941899619994,Too_hot,0.9062448798423328,241.77191368382003,-22.112912861636342,308.77521033826076,478.99423074244993
WASP-38 b,WASP-38,13.78707,1093.3352,2.300404192482786,0.08540840941064072,6.87188,1.76,6180.0,1.52,0.4799297225626922,0.03,136.24,23.52808,39.03285,Icy-Solid,1.2836291906392507,2.9811157782369277,1.6522366545076195,2.8666461089358033,Too_hot,1.5668282450969788,97.03103269236543,42.2468502201633,85.79930035337236,413.9314784876728
WASP-41 b,WASP-41,12.3299,270.1555,0.7946976200760346,0.038388576027752676,3.0524,0.81,5545.0,0.83,-0.23394896698925302,0.0,163.371,300.65384,32.19228,Gas-giant,0.5787776839058756,1.3826974103207392,0.7559726489860822,1.3295895413372285,Too_hot,0.7175840729583295,70.48939188704557,-118.93583482762472,87.03790246927188,395.9560902676655
WASP-43 b,WASP-43,10.424,565.714,2.939,0.0142,0.813475,0.58,4400.0,0.6,-0.9175981469700792,0.0,86.7467,252.78676,37.86975,Icy-Solid,0.2749556088477009,0.6938502978689364,0.36405120998505464,0.6671842291913268,Too_hot,0.34985120998505465,-20.264778682905817,-65.41140983641176,53.2510673041942,599.549664463218
WASP-48 b,WASP-48,16.8135,254.264,0.2949695950699648,0.03117981075452362,2.14363,0.88,5920.0,1.58,0.43888964711840805,0.0,454.144,86.8824,17.62719,Gas-giant,1.2369913538837491,2.9049140815071803,1.6023198305830033,2.793358542238174,Too_hot,1.5711400198284797,23.539182015471784,432.1800386808944,137.52488433670126,2825.808305705396
WASP-49 b,WASP-49,12.44199,117.5971,0.33666179130520085,0.03764896134264397,2.78174,0.92,5600.0,0.97,-0.08141577712482492,0.0,194.553,223.26522,-17.86,Gas-giant,0.6883573027250292,1.6402458074188329,0.8980796563386374,1.5772474345988092,Too_hot,0.8604306949959935,-134.84402203327556,-126.91612431819472,-59.66788850745461,584.8954245814662
WASP-5 b,WASP-5,12.184,502.15,1.64,0.0267,1.6284279,0.96,5700.0,1.029,0.0006188185327152537,0.038,309.137,337.59323,-72.01819,Neptune-like,0.7534875904725294,1.787128965699324,0.980945174575143,1.7184923104398069,Too_hot,0.954245174575143,88.22997657402776,-36.37796893654119,-294.0370714362367,1404.7411212891884
WASP-52 b,WASP-52,14.24,146.2,0.29,0.0272,1.7497798,0.87,5000.0,0.79,-0.4565771537571579,0.0,174.818,86.18537,-47.03849,Gas-giant,0.4576499363689508,1.1223286571307431,0.603231554930231,1.079209361154301,Too_hot,0.576031554930231,7.926205014964029,118.8757207836267,-127.93385559043385,472.3729695702601
WASP-53 b,WASP-53,12.038466,677.61356,2.28,0.04101,3.3098443,0.839,4953.0,0.798,-0.46344,0.03,201.338,196.64026,-71.4477,Icy-Solid,0.4548567980920092,1.1180208328024273,0.5998945015578977,1.0750659668462894,Too_hot,0.5588845015578977,-61.37702382564673,-18.344255921174348,-190.87519342493002,204.54104075970722
